10000000000 2.65e-09 2.60259e-09 1.01822
10000000000 2.60524e-09 2.60689e-09 0.999367
10000000000 2.606e-09 2.60686e-09 0.999669
10000000000 2.60417e-09 2.61826e-09 0.994617
10000000000 2.61477e-09 2.6213e-09 0.99751
10000000000 2.61812e-09 2.60797e-09 1.00389
10000000000 2.61411e-09 2.60514e-09 1.00344
10000000000 2.61532e-09 2.59942e-09 1.00612
10000000000 2.62367e-09 2.6041e-09 1.00752
10000000000 2.59898e-09 2.60253e-09 0.998634
10000000000 2.60152e-09 2.5985e-09 1.00116
10000000000 2.60622e-09 2.60021e-09 1.00231
10000000000 2.60085e-09 2.60198e-09 0.999566
10000000000 2.605e-09 2.59547e-09 1.00367
10000000000 2.60109e-09 2.59938e-09 1.00066
10000000000 2.59889e-09 2.60607e-09 0.997243
10000000000 2.59818e-09 2.61105e-09 0.995073
10000000000 2.60822e-09 2.60172e-09 1.0025
10000000000 2.59901e-09 2.59949e-09 0.999817
10000000000 2.60975e-09 2.601e-09 1.00337
10000000000 2.60506e-09 2.60633e-09 0.999512
10000000000 2.60749e-09 2.61368e-09 0.997629
10000000000 2.60243e-09 2.60279e-09 0.99986
10000000000 2.61443e-09 2.60623e-09 1.00315
10000000000 2.61533e-09 2.60025e-09 1.0058
10000000000 2.60163e-09 2.60691e-09 0.997977
10000000000 2.60114e-09 2.60065e-09 1.00019
10000000000 2.60081e-09 2.60343e-09 0.998993
10000000000 2.6018e-09 2.60328e-09 0.999428
10000000000 2.60767e-09 2.60335e-09 1.00166
10000000000 2.61042e-09 2.61201e-09 0.999393
10000000000 2.60123e-09 2.60047e-09 1.00029
10000000000 2.60825e-09 2.61958e-09 0.995674
10000000000 2.60279e-09 2.59895e-09 1.00148
10000000000 2.60428e-09 2.60308e-09 1.00046
10000000000 2.6113e-09 2.60086e-09 1.00401
10000000000 2.60912e-09 2.599e-09 1.0039
10000000000 2.59918e-09 2.60156e-09 0.999085
10000000000 2.59919e-09 2.60096e-09 0.999321
10000000000 2.61036e-09 2.60498e-09 1.00207
10000000000 2.60016e-09 2.60344e-09 0.998738
10000000000 2.59945e-09 2.60123e-09 0.999316
10000000000 2.60885e-09 2.61053e-09 0.999356
10000000000 2.60174e-09 2.59855e-09 1.00123
10000000000 2.59948e-09 2.603e-09 0.99865
10000000000 2.60693e-09 2.59841e-09 1.00328
10000000000 2.60963e-09 2.60139e-09 1.00317
10000000000 2.59754e-09 2.60182e-09 0.998354
10000000000 2.61731e-09 2.6008e-09 1.00635
10000000000 2.60184e-09 2.60791e-09 0.997672
10000000000 2.59981e-09 2.60143e-09 0.999377
10000000000 2.61375e-09 2.60148e-09 1.00472
10000000000 2.6016e-09 2.59964e-09 1.00076
10000000000 2.60786e-09 2.60233e-09 1.00212
10000000000 2.60246e-09 2.60187e-09 1.00022
10000000000 2.60159e-09 2.59866e-09 1.00113
10000000000 2.61067e-09 2.60745e-09 1.00124
10000000000 2.60107e-09 2.60486e-09 0.998547
10000000000 2.59838e-09 2.59626e-09 1.00082
10000000000 2.59994e-09 2.61577e-09 0.993947
10000000000 2.60355e-09 2.60459e-09 0.999601
10000000000 2.62094e-09 2.61186e-09 1.00348
10000000000 2.60039e-09 2.60023e-09 1.00006
10000000000 2.60135e-09 2.60149e-09 0.999946
10000000000 2.6104e-09 2.60085e-09 1.00367
10000000000 2.60553e-09 2.6076e-09 0.999204
10000000000 2.61543e-09 2.61531e-09 1.00004
10000000000 2.6249e-09 2.5995e-09 1.00977
10000000000 2.60192e-09 2.61227e-09 0.996037
10000000000 2.59805e-09 2.61548e-09 0.993336
10000000000 2.60741e-09 2.60463e-09 1.00107
10000000000 2.60275e-09 2.59759e-09 1.00199
10000000000 2.60223e-09 2.6032e-09 0.999628
10000000000 2.60089e-09 2.60513e-09 0.998373
10000000000 2.61135e-09 2.5987e-09 1.00487
10000000000 2.60022e-09 2.60357e-09 0.998711
10000000000 2.60175e-09 2.59722e-09 1.00174
10000000000 2.60681e-09 2.60119e-09 1.00216
10000000000 2.59885e-09 2.6003e-09 0.999442
10000000000 2.61316e-09 2.61796e-09 0.998167
10000000000 2.60683e-09 2.59897e-09 1.00303
10000000000 2.59832e-09 2.60153e-09 0.998767
10000000000 2.60794e-09 2.60096e-09 1.00268
10000000000 2.60224e-09 2.6138e-09 0.99558
10000000000 2.60166e-09 2.60672e-09 0.998059
10000000000 2.60236e-09 2.60532e-09 0.998864
10000000000 2.60414e-09 2.60172e-09 1.00093
10000000000 2.6488e-09 2.60651e-09 1.01622
10000000000 2.59627e-09 2.59672e-09 0.999827
10000000000 2.61576e-09 2.60226e-09 1.00519
10000000000 2.61029e-09 2.61706e-09 0.997414
10000000000 2.60816e-09 2.59811e-09 1.00387
10000000000 2.60103e-09 2.62008e-09 0.992728
10000000000 2.60358e-09 2.60035e-09 1.00124
10000000000 2.6032e-09 2.60169e-09 1.00058
10000000000 2.61102e-09 2.59897e-09 1.00464
10000000000 2.59399e-09 2.61682e-09 0.991277
10000000000 2.61212e-09 2.61415e-09 0.999223
10000000000 2.60344e-09 2.59748e-09 1.0023
10000000000 2.61116e-09 2.60544e-09 1.0022
