10000000000 4.16171e-09 2.60043e-09 1.60039
10000000000 4.17163e-09 2.60564e-09 1.601
10000000000 4.16677e-09 2.6024e-09 1.60112
10000000000 4.17029e-09 2.61444e-09 1.5951
10000000000 4.16214e-09 2.61144e-09 1.59381
10000000000 4.18528e-09 2.60295e-09 1.6079
10000000000 4.16423e-09 2.60673e-09 1.59749
10000000000 4.18198e-09 2.60099e-09 1.60784
10000000000 4.18305e-09 2.60069e-09 1.60844
10000000000 4.15729e-09 2.6077e-09 1.59424
10000000000 4.16036e-09 2.61168e-09 1.59298
10000000000 4.16943e-09 2.59629e-09 1.60592
10000000000 4.16188e-09 2.59958e-09 1.60098
10000000000 4.18018e-09 2.60085e-09 1.60723
10000000000 4.16663e-09 2.60264e-09 1.60092
10000000000 4.17411e-09 2.6169e-09 1.59506
10000000000 4.16356e-09 2.59976e-09 1.60152
10000000000 4.16313e-09 2.60264e-09 1.59958
10000000000 4.16517e-09 2.60999e-09 1.59586
10000000000 4.18914e-09 2.60362e-09 1.60897
10000000000 4.17292e-09 2.60222e-09 1.6036
10000000000 4.16317e-09 2.59915e-09 1.60174
10000000000 4.16283e-09 2.60366e-09 1.59884
10000000000 4.18034e-09 2.60286e-09 1.60606
10000000000 4.16611e-09 2.62034e-09 1.58991
10000000000 4.16149e-09 2.60179e-09 1.59947
10000000000 4.17549e-09 2.60592e-09 1.60231
10000000000 4.1653e-09 2.59858e-09 1.60292
10000000000 4.16995e-09 2.6005e-09 1.60352
10000000000 4.16832e-09 2.60112e-09 1.60251
10000000000 4.15976e-09 2.59991e-09 1.59996
10000000000 4.15336e-09 2.60082e-09 1.59694
10000000000 4.16223e-09 2.60187e-09 1.59971
10000000000 4.16323e-09 2.60077e-09 1.60077
10000000000 4.16796e-09 2.61485e-09 1.59396
10000000000 4.16231e-09 2.60486e-09 1.5979
10000000000 4.16592e-09 2.60125e-09 1.6015
10000000000 4.16509e-09 2.59741e-09 1.60355
10000000000 4.17628e-09 2.60525e-09 1.60302
10000000000 4.16952e-09 2.60258e-09 1.60207
10000000000 4.22186e-09 2.59587e-09 1.62637
10000000000 4.17024e-09 2.60135e-09 1.60311
10000000000 4.164e-09 2.60178e-09 1.60044
10000000000 4.16405e-09 2.60853e-09 1.59632
10000000000 4.16382e-09 2.61698e-09 1.59108
10000000000 4.21584e-09 2.60361e-09 1.61923
10000000000 4.16093e-09 2.60843e-09 1.59519
10000000000 4.17465e-09 2.60463e-09 1.60278
10000000000 4.16306e-09 2.60048e-09 1.60088
10000000000 4.16337e-09 2.60275e-09 1.5996
10000000000 4.17214e-09 2.60076e-09 1.6042
10000000000 4.17263e-09 2.60065e-09 1.60446
10000000000 4.18072e-09 2.61407e-09 1.59931
10000000000 4.17384e-09 2.6076e-09 1.60064
10000000000 4.16256e-09 2.60336e-09 1.59892
10000000000 4.17413e-09 2.637e-09 1.58291
10000000000 4.16431e-09 2.59924e-09 1.60212
10000000000 4.16057e-09 2.60304e-09 1.59835
10000000000 4.1606e-09 2.60161e-09 1.59924
10000000000 4.16265e-09 2.5975e-09 1.60256
10000000000 4.16206e-09 2.60534e-09 1.59751
10000000000 4.16462e-09 2.60012e-09 1.6017
10000000000 4.17106e-09 2.60587e-09 1.60064
10000000000 4.1701e-09 2.60847e-09 1.59867
10000000000 4.16408e-09 2.60209e-09 1.60028
10000000000 4.1729e-09 2.59805e-09 1.60617
10000000000 4.18215e-09 2.60382e-09 1.60616
10000000000 4.16654e-09 2.60136e-09 1.60168
10000000000 4.1727e-09 2.61096e-09 1.59815
10000000000 4.16445e-09 2.6005e-09 1.6014
10000000000 4.16648e-09 2.6032e-09 1.60052
10000000000 4.184e-09 2.60343e-09 1.60711
10000000000 4.17294e-09 2.61543e-09 1.59551
10000000000 4.16e-09 2.6045e-09 1.59724
10000000000 4.1717e-09 2.5982e-09 1.60561
10000000000 4.16736e-09 2.60907e-09 1.59726
10000000000 4.177e-09 2.59514e-09 1.60955
10000000000 4.1619e-09 2.60374e-09 1.59843
10000000000 4.16978e-09 2.59876e-09 1.60453
10000000000 4.16158e-09 2.60406e-09 1.59811
10000000000 4.15975e-09 2.60565e-09 1.59643
10000000000 4.17522e-09 2.59769e-09 1.60728
10000000000 4.15914e-09 2.59869e-09 1.60048
10000000000 4.18173e-09 2.61595e-09 1.59855
10000000000 4.1608e-09 2.59919e-09 1.60081
10000000000 4.16321e-09 2.6024e-09 1.59976
10000000000 4.16446e-09 2.61046e-09 1.59529
10000000000 4.16717e-09 2.60303e-09 1.60089
10000000000 4.16858e-09 2.59966e-09 1.60351
10000000000 4.17123e-09 2.60272e-09 1.60264
10000000000 4.16125e-09 2.60187e-09 1.59933
10000000000 4.16588e-09 2.6024e-09 1.60078
10000000000 4.171e-09 2.60856e-09 1.59897
10000000000 4.16615e-09 2.60654e-09 1.59834
10000000000 4.17807e-09 2.60491e-09 1.60392
10000000000 4.18245e-09 2.60225e-09 1.60725
10000000000 4.16779e-09 2.60161e-09 1.60201
10000000000 4.17e-09 2.6099e-09 1.59777
10000000000 4.16341e-09 2.60645e-09 1.59735
10000000000 4.17429e-09 2.60699e-09 1.60119
