10000000 6.51614e-08
10000000 6.69759e-08
10000000 7.09438e-08
10000000 7.13879e-08
10000000 6.47979e-08
10000000 6.51828e-08
10000000 6.52518e-08
10000000 6.53069e-08
10000000 6.55265e-08
10000000 6.55212e-08
10000000 7.10763e-08
10000000 7.11194e-08
10000000 6.52185e-08
10000000 6.62396e-08
10000000 6.67082e-08
10000000 6.74854e-08
10000000 6.5291e-08
10000000 6.67817e-08
10000000 6.75911e-08
10000000 6.80357e-08
10000000 6.55699e-08
10000000 6.65541e-08
10000000 7.17845e-08
10000000 7.21637e-08
10000000 6.5226e-08
10000000 6.5299e-08
10000000 6.59608e-08
10000000 6.66127e-08
10000000 6.54163e-08
10000000 6.55886e-08
10000000 6.69644e-08
10000000 6.7152e-08
10000000 6.51873e-08
10000000 6.51976e-08
10000000 6.61835e-08
10000000 6.76077e-08
10000000 6.65984e-08
10000000 6.769e-08
10000000 7.17757e-08
10000000 7.2163e-08
