10000000 7.81935e-08
10000000 7.92098e-08
10000000 7.92475e-08
10000000 7.9387e-08
10000000 7.77327e-08
10000000 7.78209e-08
10000000 7.94593e-08
10000000 8.06157e-08
10000000 7.72135e-08
10000000 7.74502e-08
10000000 7.9303e-08
10000000 7.94431e-08
10000000 7.74722e-08
10000000 7.79276e-08
10000000 8.0549e-08
10000000 8.0744e-08
10000000 7.48003e-08
10000000 7.96761e-08
10000000 8.40109e-08
10000000 8.40253e-08
10000000 7.76602e-08
10000000 7.80877e-08
10000000 7.89994e-08
10000000 7.97623e-08
10000000 7.79104e-08
10000000 8.13025e-08
10000000 8.38418e-08
10000000 8.91928e-08
10000000 7.60485e-08
10000000 7.62099e-08
10000000 7.95421e-08
10000000 8.237e-08
10000000 7.8393e-08
10000000 7.87712e-08
10000000 7.94472e-08
10000000 7.98946e-08
10000000 7.58168e-08
10000000 7.59966e-08
10000000 7.85608e-08
10000000 8.36848e-08
